0,613.333
5,596.75
10,584.667
15,583.367
20,582.933
25,571.817
30,569.2
35,568.717
40,567.233
45,563.867
50,557.967
55,553.283
60,567.1
65,570.067
70,563.567
75,569.9
80,554.933
85,570.333
